pid,Review Text,Review Rating,Review Date,Reviewer Name
CHYH2HH8WPZD4J3M,"The Elica chimney is excellent and serves the purpose. The installation provided by Flipkart was quick, and I would like to thank Mr. Rajat who came for the installation; his services were commendable.",5,24-07-2025,Divyanshu yadav
CHYH2HH8WPZD4J3M,Product is good and installation is very greatful and satisfactory.... The person came for installation is very much humble and given all needed information and demo of product very neatly.... Service provided is very good....,5,22-07-2025,Rajgopal Ainapur
CHYH2HH8WPZD4J3M,"Good product 
Installation service is good",5,21-07-2025,Dolly Vimu
CHYH2HH8WPZD4J3M,Good Product,5,19-07-2025,Pronit Kumar Das
CHYH2HH8WPZD4J3M,"Nice product, service is also good..",5,19-07-2025,Flipkart Customer
CHYH2HH8WPZD4J3M,Installation is very good and humble person,5,19-07-2025,Flipkart Customer
CHYH2HH8WPZD4J3M,"I purchase this model but i received WDFL 606,
It was open box delivery and by mistake I have not checked the model number. After that I have replaced it. And it has been accepted by flipkart, After that I finally received the product After 1 week and the item is absolutely fine .
I would like to say that just go for it without any doubt.",5,16-07-2025,Rahul Mahato
CHYH2HH8WPZD4J3M,Value for money,5,15-07-2025,Kamlakar shimpi
CHYH2HH8WPZD4J3M,Very good product and installation is very simple go for it... Firstly I also confused but after all process I will suggest it..,5,01-07-2025,Rahul Gorai
CHYH2HH8WPZD4J3M,Good product and service,5,01-07-2025,Flipkart Customer
CHYH2HH8WPZD4J3M,"product and installation service was excellent, I highly recommend this product.",5,01-07-2025,Megharaj S
CHYH2HH8WPZD4J3M,Nicely explained and demonstrated by service person.,5,01-07-2025,Anuj Kumar Sharma
CHYH2HH8WPZD4J3M,Very good Installed .Thank to Elica,5,01-07-2025,Flipkart Customer
CHYH2HH8WPZD4J3M,Amazing product with incredible suction capacity!,5,01-07-2025,Flipkart Customer
CHYH2HH8WPZD4J3M,Very good product and installation as per schedule,5,01-07-2025,Chandan kumar Maity
REMG8MYHHVBYW3HG,Gud product. Lit weight. Buttons are hard to press,4,01-01-2022,Flipkart Customer
REMG8MYHHVBYW3HG,Not working properly,2,01-01-2022,Arun Kumar
REMG8MYHHVBYW3HG,Good working condition,5,01-05-2023,Manish Rawat
REMG8MYHHVBYW3HG,Good product,5,01-03-2023,rishi kumar ranajn
REMG8MYHHVBYW3HG,Best product,5,01-01-2022,GOVINDRAJU V GOVINDRAJU V
REMG8MYHHVBYW3HG,Excellent product and value of money,5,01-02-2022,M. Mahendranatha Reddy
REMG8MYHHVBYW3HG,Excellent product,5,01-01-2022,Prakhan Dutta
REMG8MYHHVBYW3HG,Good one,4,01-02-2022,Karthick M
REMG8MYHHVBYW3HG,Value for money,4,01-01-2022,GAUTAM SAHOO
REMG8MYHHVBYW3HG,Perfect airtel remote & delivered fast thanks.,5,01-01-2022,Pronoy Das
REMG8MYHHVBYW3HG,Good remote in this price,5,01-01-2022,ANIL SINGH KATARIA
REMG8MYHHVBYW3HG,Nice Product .Well working.,5,01-01-2022,Anand Mohan Singh
REMG8MYHHVBYW3HG,Very good,5,01-12-2021,Hariom Singh
REMG8MYHHVBYW3HG,This remote works very slow,2,01-11-2022,Flipkart Customer
REMG8MYHHVBYW3HG,Very bad products . It's keypad not working,1,28-07-2025,Anup Agarwal
REMG8MYHHVBYW3HG,"Buying this item for second time it's as good as the original, works fantastic",5,28-07-2025,SESHU REDDY
REMG8MYHHVBYW3HG,Exlent,4,01-07-2025,nagaraju T
REMG8MYHHVBYW3HG,Working ok with reasonable price,4,01-07-2025,DEBASIS MISRA
REMG8MYHHVBYW3HG,Product is good,5,01-07-2025,Lumina Sitling
REMG8MYHHVBYW3HG,Remote not able to sync and quality is worst,1,01-06-2025,ashwani sharma
REMG8MYHHVBYW3HG,Nice product,5,01-06-2025,CHHAGANARAM Choudhary
REMG8MYHHVBYW3HG,Useless product this,1,01-06-2025,Eshwar Eshwar
REMG8MYHHVBYW3HG,VERY GOOD QUALITY,4,01-06-2025,Flipkart Customer
REMG8MYHHVBYW3HG,Using very good,4,01-06-2025,Flipkart Customer
REMG8MYHHVBYW3HG,Super,5,01-05-2025,Somesh Somesh
REMG8MYHHVBYW3HG,Very poor quality product,1,01-05-2025,Suman Barua
REMG8MYHHVBYW3HG,"Small in size .
Poor quality material.",1,01-05-2025,Monsur Alam
REMG8MYHHVBYW3HG,"Very good item
Go for purchase",4,01-04-2025,Flipkart Customer
REMG8MYHHVBYW3HG,It good.,4,01-04-2025,Shravan Paswan
REMG8MYHHVBYW3HG,Genuine product.,5,01-04-2025,Divakar Bhatnagar
REMG8MYHHVBYW3HG,Working very well,5,01-04-2025,Philemon Gaddam
REMG8MYHHVBYW3HG,Good Product,5,01-03-2025,Ugrasen Kumar
REMG8MYHHVBYW3HG,Nice one,5,01-03-2025,GObindra Borah Borah
REMG8MYHHVBYW3HG,Super super hero,4,01-02-2025,RAMPRASAD P
REMG8MYHHVBYW3HG,Very bed product,2,01-02-2025,Umesh Bagalathi
REMG8MYHHVBYW3HG,Waste product,1,01-02-2025,Flipkart Customer
REMG8MYHHVBYW3HG,Working good as of now,5,01-02-2025,Damineni Geetha
REMG8MYHHVBYW3HG,Good product worth buying,5,01-02-2025,SYED NASIRUDDIN
REMG8MYHHVBYW3HG,Nice product within time delivered.,5,01-01-2025,BOORA RAJU
REMG8MYHHVBYW3HG,VERY GOOD PRODUCT,4,01-01-2025,Santhosh Kumar
REMG8MYHHVBYW3HG,"Switch is little rough

Needs to press hard",3,01-01-2025,NAYAN JOSHI
REMG8MYHHVBYW3HG,The product is good but a little costly,4,01-12-2024,rupinder singh
REMG8MYHHVBYW3HG,Very good quality dont believe boys saying bad rr,5,01-12-2024,Flipkart Customer
REMG8MYHHVBYW3HG,Fulfilled my expectations,4,01-12-2024,Akash Pradhan
REMG8MYHHVBYW3HG,So so,3,01-12-2024,Ba Seerat
REMG8MYHHVBYW3HG,Working good,4,01-12-2024,RANJAN KUMAR YADAV
REMG8MYHHVBYW3HG,Very good airtel remote all of flipkart best remote value of money delivery very fast,5,01-12-2024,Chandni Kumari
REMG8MYHHVBYW3HG,Worse product.given two batteries are not working..one button of battery is also not working..not satisfied..,1,01-11-2024,Flipkart Customer
REMG8MYHHVBYW3HG,This is good,4,01-11-2024,Kumari suman
REMG8MYHHVBYW3HG,Ok good,5,01-11-2024,Mahendra kumar Kaluva
HBLG93V2GCC78DGU,"Very good product have two speed modes, one is full speed and second one is adjustable speed, speed can easily be adjusted from the dial at the top.

Build quality is solid, full metal frame and blades, chopper is also good, chops vegetable is literally seconds.

whisk included is also good very easy to make fluffy cakes and extremely good for cafe style foamy coffee.
whisked cream can also be made easily.

Included Jar is also good and very big, But there is a small issue with the jar, it ha...
READ MORE",5,01-06-2022,derp
HBLG93V2GCC78DGU,Superb quality super product,5,01-12-2022,Abdulla Siddiqui
HBLG93V2GCC78DGU,Superb product.,5,01-07-2023,Manvir Kaur
HBLG93V2GCC78DGU,Nice product,5,01-04-2022,Akanksha Singh
HBLG93V2GCC78DGU,Very useful product in my kitchen.,4,01-10-2022,Mohan Ganesh
HBLG93V2GCC78DGU,Very happy,5,01-07-2023,Seema Chandra
HBLG93V2GCC78DGU,Nice and convenient for my kitchen work.The packing is nicely done,5,01-04-2023,Flipkart Customer
HBLG93V2GCC78DGU,Amazing product!!,4,01-06-2022,Flipkart Customer
HBLG93V2GCC78DGU,Loving it,5,01-04-2022,Flipkart Customer
HBLG93V2GCC78DGU,It chops in seconds. Great addition,5,01-03-2025,Gurinder Kaur
HBLG93V2GCC78DGU,Super nice 🥰,5,01-02-2025,Ankit Singh
HBLG93V2GCC78DGU,It's a really nice product. Service is good.,4,01-01-2024,Deepak Varu
HBLG93V2GCC78DGU,All part of this product is very good and the motor of the hand blender is 1000 watt that that is powerful but 1 point that is it's whisk whisk is chip material,4,01-08-2023,Trishna Jha
HBLG93V2GCC78DGU,"Worth buying help full for daal,non veg,dry coconut grinding, superb for juicing and smoothies, extremely superb for eggs beating and mixing and butter milk",5,01-04-2023,mubeena shaik
HBLG93V2GCC78DGU,Very Good experience,4,01-10-2022,Anshul Jain
HBLG93V2GCC78DGU,Masha allah Great very usefull 13/7/2024,5,01-09-2024,Abdul karim Shaikh
HBLG93V2GCC78DGU,Good product And Quality is also good,3,01-04-2025,srishailam yadav
HBLG93V2GCC78DGU,All good but it heatup very quickly and its whisker is very weak or low quality so buy at your own risk,3,01-11-2023,Flipkart Customer
HBLG93V2GCC78DGU,Agaro hand blender is very best,5,12-08-2025,Usama Palasara
HBLG93V2GCC78DGU,A good product needs to be bought The quality is very good and the staff is so helpful .,3,08-08-2025,mayur lalwani
HBLG93V2GCC78DGU,Thanks shopsy,4,30-07-2025,Flipkart Customer
HBLG93V2GCC78DGU,Very amazing kitchen appliances,5,28-07-2025,Flipkart Customer
HBLG93V2GCC78DGU,Amezing,5,01-07-2025,Flipkart Customer
HBLG93V2GCC78DGU,I found some motor issue in this but the company employ shortout this quickly. Happy to have product like this.,5,01-07-2025,Rahul Garg
HBLG93V2GCC78DGU,Owsm product,4,01-07-2025,Nileshbhai Patel
HBLG93V2GCC78DGU,Best one and value for money.,4,01-06-2025,Nandan Patil
HBLG93V2GCC78DGU,Good product,5,01-06-2025,Vikas KHULLAR
HBLG93V2GCC78DGU,Fantastic festures,5,01-06-2025,Zalak Kothari
HBLG93V2GCC78DGU,Very bad,1,01-06-2025,Flipkart Customer
HBLG93V2GCC78DGU,"Awesome product, material is very good and durability",5,01-05-2025,Kishan Modi
HBLG93V2GCC78DGU,Impressive,5,01-05-2025,Flipkart Customer
HBLG93V2GCC78DGU,Product is very good And Customer service Is also mind-blowing.Thank you for Agaro costumer Care Service Centre.,5,01-05-2025,Kalim khan Kalim khan
HBLG93V2GCC78DGU,"Must buy this product, it can also be used as a mixer, juicer as well, variable speed with high and low torque option is amazing",5,01-05-2025,Bhargav Nariya
HBLG93V2GCC78DGU,Very nice,5,01-04-2025,Flipkart Customer
HBLG93V2GCC78DGU,Very good product I'm so happy,5,01-04-2025,Humera Begum
HBLG93V2GCC78DGU,Stopped working after barely using it,1,01-04-2025,Flipkart Customer
HBLG93V2GCC78DGU,Product is very nice...... Highly recommended,5,01-03-2025,Chirag THAKKAR
HBLG93V2GCC78DGU,Awesome product and best quality,5,01-03-2025,Flipkart Customer
HBLG93V2GCC78DGU,"Nice product, service is also good.",5,01-03-2025,amit paramaguru
HBLG93V2GCC78DGU,"The blender is solid, well built... After using it for a while I had an issue with blender I reached out to Agaro customer service as it was within the warranty period I got a replacement.. I am very happy with the product and the service",5,01-02-2025,Eshwaran Thevar
HBLG93V2GCC78DGU,Ok-ok,4,01-01-2025,Pushpa Thakur
HBLG93V2GCC78DGU,Fantastic product ...worth the price paid to acquire,5,01-01-2025,Flipkart Customer
HBLG93V2GCC78DGU,Nice product khus hu,4,01-12-2024,Sam Khan
HBLG93V2GCC78DGU,"Not good not successfully product
Total money waste",1,01-12-2024,S M PATEL
HBLG93V2GCC78DGU,Suddenly after a while there was a problem in hand blender and chopper then i raised a complaint against agaro but the service i have to say is soo fast and friendly they replaced my item with new product i am soo happy with their service thank u agaro.,5,01-11-2024,Sam Kojar
HBLG93V2GCC78DGU,Very good useful product,5,01-10-2024,Rashmi Thakur
HBLG93V2GCC78DGU,Best product,5,01-10-2024,Sekharaprasad Panda
HBLG93V2GCC78DGU,Waste of money for quality not good product event Service also bad I can buy only one month use the product is not working still complaint is race no one can help don't buy anyone,1,01-10-2024,Mohammed Yousuf Khan
HBLG93V2GCC78DGU,Just okay,3,01-09-2024,Setty Phanindra
HBLG93V2GCC78DGU,It's very cheap price helpful for me product and service good morning in service,5,01-06-2024,Flipkart Customer
MIXGE9G3GX6BZ6MF,Awesome product,5,01-09-2022,IQBAL HAIDAR
MIXGE9G3GX6BZ6MF,Blade quality and quantity is less.. overall product is good,3,01-05-2023,Hemlata Sharma
MIXGE9G3GX6BZ6MF,"Nice  ,, very usefull product !!",5,01-07-2023,Sushil Kumar
MIXGE9G3GX6BZ6MF,Keep a hole or opening at the top so that vegetable can be put inside through the hole and things become convenient,3,01-08-2022,"G. K. Jena, Bhubaneswar, Odisha"
MIXGE9G3GX6BZ6MF,Don't buy this product,1,02-08-2025,Bharani K
MIXGE9G3GX6BZ6MF,Very bad,2,18-07-2025,Archana Yadav
MIXGE9G3GX6BZ6MF,Don't buy this.,1,01-06-2025,Flipkart Customer
MIXGE9G3GX6BZ6MF,Very very bad product . It's not good,1,01-02-2025,Shiba prasad Maity
MIXGE9G3GX6BZ6MF,"Very poor product.
If you put anything to cut. Than you can not close the lid it's knife is obstacle",2,01-11-2024,Flipkart Customer
MIXGE9G3GX6BZ6MF,Good quality product,4,01-12-2023,Komal Singh
MIXGE9G3GX6BZ6MF,Inside wire is not working any solutions I tried so many time it's loose only,1,01-11-2023,Deepash Tamang
MIXGE9G3GX6BZ6MF,"Nothing cutting, NO Onion not Tomato No other thing. waste of money. dont buy",1,01-11-2023,Shole Akram
MIXGE9G3GX6BZ6MF,Not Good,1,01-10-2023,Vindhyachal Raj
MIXGE9G3GX6BZ6MF,Nice product,5,01-10-2023,Praveen Bhardwaj
MIXGE9G3GX6BZ6MF,Bad product,3,01-10-2023,Juleju Hossain
MIXGE9G3GX6BZ6MF,Technically not support,2,01-10-2023,Hema Siri
MIXGE9G3GX6BZ6MF,Amazing product,5,01-10-2023,Flipkart Customer
MIXGE9G3GX6BZ6MF,Bad quality,1,01-09-2023,Suvankar Biswas
MIXGE9G3GX6BZ6MF,Its chopped bt not to be paste,2,01-09-2023,Flipkart Customer
MIXGE9G3GX6BZ6MF,The design and features of the product are really good and very light in weight.,5,01-08-2023,Raja
MIXGE9G3GX6BZ6MF,It has good Capacity and grinding perfectly.,5,01-08-2023,Sudhir Yadav
MIXGE9G3GX6BZ6MF,It has good capacity and is a more durable product.,5,01-08-2023,Satyam
MIXGE9G3GX6BZ6MF,"Quality product.
Really like it.
Worth of money.
Good",5,01-08-2023,Pawan
MIXGE9G3GX6BZ6MF,"The chopper works well for small quantities at a time. Easy to use and cleaning up. Chopping onions mostly and also various vegetables like tomatoes, capsicum etc.Good product.",5,01-08-2023,Anubhav Gupta
MIXGE9G3GX6BZ6MF,The chopper is extremely good its Chops really well and the build quality also good. The blade is extremely sharp and strong making it easier during chopping go for it,5,01-08-2023,Anshu
MIXGE9G3GX6BZ6MF,"The chopper is extremely good in doing its basic functions. Chops well and the build quality is also good. The blade is extremely sharp, making it easier during chopping.",5,01-08-2023,Ashish Gupta
MIXGE9G3GX6BZ6MF,Hey!!I bought this product for chopping vegetables especially onions and today I am able to cut as many onions as possible without crying and that toh in few minutes. Really a super product with good quality.!!🥰🥰,5,01-08-2023,Ramesh chandra Gupta
MIXGE9G3GX6BZ6MF,Just got this product and loved it. Buy this product without any hesitation,5,01-08-2023,harinder singh
MIXGE9G3GX6BZ6MF,If you are looking for this type of product then you are at the right place.,5,01-08-2023,rohit kumar
MIXGE9G3GX6BZ6MF,Best in this segment.,5,01-08-2023,Aman Shukla
MIXGE9G3GX6BZ6MF,Would like to give 5 stars',5,01-08-2023,Jatinder kumar
MIXGE9G3GX6BZ6MF,Was looking for this from a long time finally got this.,5,01-08-2023,Paras Paras
MIXGE9G3GX6BZ6MF,Top class quality. Like it. Good one.,5,01-08-2023,King Customer
MIXGE9G3GX6BZ6MF,"The GaxQuly Handy Chopper is a game-changer in the kitchen - its stainless steel blade and efficient manual design make chopping a breeze. With its 900ml capacity and added juicer, it's a versatile must-have for every cooking enthusiast",5,01-08-2023,Avinash
MIXGE9G3GX6BZ6MF,"The GaxQuly Handy Chopper is a game changer in my kitchen its stainless steel blade and effortless manual operation make chopping a breeze! With its 900ml capacity and bonus juicer, it's a must-have for efficient meal prep",5,01-08-2023,Kalu ram
MIXGE9G3GX6BZ6MF,The GaxQuly Handy Chopper is a game-changer in my kitchen - its stainless steel blade cuts through veggies with ease. Its compact design and 900ml capacity make it a must-have for efficient cooking,5,01-08-2023,Supreme Raheja
MIXGE9G3GX6BZ6MF,Superb quality,5,01-08-2023,Shaina Rani
MIXGE9G3GX6BZ6MF,Best grinding speed works very eell,5,01-08-2023,ashwin
MIXGE9G3GX6BZ6MF,Best built in segment,5,01-08-2023,Ash babbar
MIXGE9G3GX6BZ6MF,Best in segment,5,01-08-2023,Vaneetaa kumari
MIXGE9G3GX6BZ6MF,Very good product from Flipkart nice tool for kitchen cleaning this chopper is very easy good product,5,01-08-2023,Nikhil gupta
MIXGE9G3GX6BZ6MF,Nice product....I like it..,5,01-08-2023,Abdus Jahid
MIXGE9G3GX6BZ6MF,Value for money,5,01-08-2023,Ashish Tripathi
MIXGE9G3GX6BZ6MF,Product is good,5,01-07-2023,Vishwanath M C
MIXGE9G3GX6BZ6MF,Good. Product,5,01-07-2023,Pankaj Kumar
MIXGE9G3GX6BZ6MF,This is very good. Material is very good than i think. Easy mixture and fantastic,1,01-06-2023,Shihab Alam
MIXGE9G3GX6BZ6MF,Overall good.,4,01-06-2023,Saurabh singh Singh
MIXGE9G3GX6BZ6MF,"Very quick work functionality, container size enough big.",5,01-05-2023,RAJIB BISWAS
MIXGE9G3GX6BZ6MF,Fantastic hand pulling mini chopper with strong body.,5,01-05-2023,Abhijeet
MIXGE9G3GX6BZ6MF,Go for it wonderful product quality with wonderful work functionality.,5,01-05-2023,SANJAY
MIXH6QCTZKM3EY9U,Nice product,5,01-02-2025,Jitendra Singh
MIXH6QCTZKM3EY9U,Very nice,4,01-03-2025,Flipkart Customer
MIXH6QCTZKM3EY9U,"Superb quality, worth money....",5,01-03-2025,Sureshkumar Kaliyamoorthy
MIXH6QCTZKM3EY9U,Good,5,01-03-2025,Mr h Monowar
MIXH6QCTZKM3EY9U,"Thank you for Flipkart
Very mast product
Value for money 🤑",5,01-05-2025,Flipkart Customer
MIXH6QCTZKM3EY9U,nice product,5,01-05-2025,Arjun Kumar
MIXH6QCTZKM3EY9U,Amazing product,5,01-03-2025,Flipkart Customer
MIXH6QCTZKM3EY9U,Very good product.,5,01-03-2025,Keya Das
MIXH6QCTZKM3EY9U,Overall good,4,01-06-2025,Roshani Mishra
MIXH6QCTZKM3EY9U,Product is good but sound is high,4,01-05-2025,k.ramesh ramesh
MIXH6QCTZKM3EY9U,Genuine product,5,01-07-2025,Maneesha Nishad
MIXH6QCTZKM3EY9U,Good product value for money,5,01-05-2025,Flipkart Customer
MIXH6QCTZKM3EY9U,Very bad quality no shop plz 20 day only running after coil short not good product,3,01-07-2025,Flipkart Customer
MIXH6QCTZKM3EY9U,Product and quality very good,5,01-06-2025,Kiran Pawar
MIXH6QCTZKM3EY9U,it amazing product,5,01-06-2025,Xtylish Ahkush Mourya
MIXH6QCTZKM3EY9U,Product is Good,5,01-05-2025,Pandit Birsone
MIXH6QCTZKM3EY9U,"Excellent product
Value for money",5,01-03-2025,Mubarak Sultana
MIXH6QCTZKM3EY9U,"great product
value for money
look is good",5,01-03-2025,Pushpa Mahendra
MIXH6QCTZKM3EY9U,Better,5,01-03-2025,Krushna Raut
MIXH6QCTZKM3EY9U,Good product,5,13-08-2025,Flipkart Customer
MIXH6QCTZKM3EY9U,"Best 
Quality",5,12-08-2025,Ramanand Kumar
MIXH6QCTZKM3EY9U,Quality OK,4,12-08-2025,VINAY KUMAR RAJ
MIXH6QCTZKM3EY9U,Its very bad qual,1,11-08-2025,Shri Shri
MIXH6QCTZKM3EY9U,Very bad,1,11-08-2025,Flipkart Customer
MIXH6QCTZKM3EY9U,Not working,2,08-08-2025,Flipkart Customer
MIXH6QCTZKM3EY9U,Weast no working over sound 🤣🤣,1,07-08-2025,Muni Raja
MIXH6QCTZKM3EY9U,Waste of money,1,05-08-2025,Bharath Kumar
MIXH6QCTZKM3EY9U,Mixer power was absolutely good but accessories like wire quality that 4 bowl quality is not good as much,3,02-08-2025,Flipkart Customer
MIXH6QCTZKM3EY9U,Very nice model,5,01-08-2025,Atul Singh Solanki
MIXH6QCTZKM3EY9U,"Waste of money, product is damage only in 10 days",1,01-07-2025,Raman Bhati
MIXH6QCTZKM3EY9U,It's stop working after the use of 7 th time don't buy this product if you want to save money . Don't fall on the trap because of the cheapest product. And this product don't have a warranty also,1,01-07-2025,Kshitij Chanore
MIXH6QCTZKM3EY9U,Best quality in budget,5,31-07-2025,Flipkart Customer
MIXH6QCTZKM3EY9U,Not properly set,3,30-07-2025,Flipkart Customer
MIXH6QCTZKM3EY9U,Mixer jars tops not sitting the lock,1,28-07-2025,suresh pasunoori
MIXH6QCTZKM3EY9U,Worst,1,28-07-2025,Bandameedi Krishnaveni
MIXH6QCTZKM3EY9U,Damage product,1,28-07-2025,Flipkart Customer
MIXH6QCTZKM3EY9U,Very very beautiful product,5,27-07-2025,Dileep Kumar
MIXH6QCTZKM3EY9U,Not working properly very bad product,1,27-07-2025,junaid em
MIXH6QCTZKM3EY9U,Awesome,5,26-07-2025,SOMNATH GHARUI
MIXH6QCTZKM3EY9U,average,1,25-07-2025,ANSAR IFTEKHAR AHMED KHAN
MIXH6QCTZKM3EY9U,Very good quality,5,24-07-2025,Flipkart Customer
MIXH6QCTZKM3EY9U,Juice jar is used,1,20-07-2025,Manish Tayade
MIXH6QCTZKM3EY9U,Product is good for small family. It cannot grind to many load,5,18-07-2025,NAYANMONI SAMANTA
MIXH6QCTZKM3EY9U,Nice mixer 🥰,5,18-07-2025,Flipkart Customer
MIXH6QCTZKM3EY9U,Worst product,1,01-07-2025,Venkata Ramana
MIXH6QCTZKM3EY9U,Very good,5,01-07-2025,Ram
MIXH6QCTZKM3EY9U,I'm good,5,01-07-2025,Dhenakaran DHENAKARAN
MIXH6QCTZKM3EY9U,"Low quality jar plastic  . Rubber 
Heat like . june july",1,01-07-2025,Flipkart Customer
MIXH6QCTZKM3EY9U,Worst quality and wire too short,1,01-07-2025,Erica Golms
MIXH6QCTZKM3EY9U,Good mixer 🥰,5,01-07-2025,Flipkart Customer
FANEQEYD3ZTQ2HYZ,Verry good product.price is ok???,4,01-10-2020,Surajit Mondal
FANEQEYD3ZTQ2HYZ,Good product,5,01-04-2021,SHAIJU R
FANEQEYD3ZTQ2HYZ,"Really good fan... assembling is quite easy. Best in this price segment with awesome color combinition combined with best air speed . Full value for money. Thank you orient, thanks flipkart.",5,01-11-2019,Sushanth Janardhan
FANEQEYD3ZTQ2HYZ,nice product,3,01-10-2019,Manoj kumar Sahoo
FANEQEYD3ZTQ2HYZ,Its a good product ...,4,01-10-2020,Flipkart Customer
FANEQEYD3ZTQ2HYZ,Very nice product it's very good quality...you should go for it worth for price thank you Filpkart....,5,01-07-2020,Aditi Singh
FANEQEYD3ZTQ2HYZ,Build Quality is not too good. But fan is best for price. Value for money,4,01-04-2021,U.D. Omkar
FANEQEYD3ZTQ2HYZ,Works good. Good wind throw. Can be made slightly more sturdy but good for 1900,5,01-10-2022,Madhulika Surana
FANEQEYD3ZTQ2HYZ,Good but build quality is not ok,4,01-08-2020,Teja Kyathy
FANEQEYD3ZTQ2HYZ,Good fan low noise normal speed,5,01-06-2023,eid mohammad
FANEQEYD3ZTQ2HYZ,Best stand fan and very nice air quality,5,01-03-2021,Vikas kumar Yadav
FANEQEYD3ZTQ2HYZ,"Good Product. Low Sound But Jointing Is Very Confused And Tough.Good Product
Must Buy",4,01-10-2020,Gurukiran.M. Gouda
FANEQEYD3ZTQ2HYZ,Not very easy to assemble...if any video for assembly if added would be nice...,4,01-12-2020,Venkatraman Jayakodi
FANEQEYD3ZTQ2HYZ,"Excellent product, no doubt to say that everyone must go with this product. Installation will be available at YouTube if you miss anything. Everything is perfect",5,01-04-2021,Naidu
FANEQEYD3ZTQ2HYZ,Good,5,01-02-2023,Anuj kumar
FANEQEYD3ZTQ2HYZ,Fan is good but wire is very low quality,5,01-02-2020,SAFIKUL ISLAM SARDAR
FANEQEYD3ZTQ2HYZ,"Decent fan, Fan speed average not up to the mark, speed is not like hawker toofan pedestal fan, and the main things is durability all the parts are made of plastic",4,01-02-2021,Abhinav Kumar
FANEQEYD3ZTQ2HYZ,It's so good product,4,01-05-2021,Shalini Singh
FANEQEYD3ZTQ2HYZ,"Fan speed is Good..But Built quality is not good..Handle with care because of plastic body..
Easy to assemble..
Purchased at @1994..so not bad is this price ..",4,01-05-2021,Supravat Nayak
FANEQEYD3ZTQ2HYZ,Best electric manufacturer,5,01-08-2020,Master S Jit
FANEQEYD3ZTQ2HYZ,Look wise good...sound is low... easily installed...but i think blades are little bit smaller in size...i got it at the offer time...so it is good deal,4,01-09-2020,parna raul
FANEQEYD3ZTQ2HYZ,Nice product,5,01-10-2020,Praveen Kumar
FANEQEYD3ZTQ2HYZ,Good Quality Product. Normal speed fan. I love it.,5,01-05-2021,SUDIPTO GHOSH
FANEQEYD3ZTQ2HYZ,"Pros:
Quality is good.
Value for money.
Good air flow.

Cons:
Material quality needs to improve.
Perfection is missing.",4,01-03-2021,Sujith Selvan
FANEQEYD3ZTQ2HYZ,Superb product...Very low sound during working...Orient is trusted brand..,5,01-10-2020,Dipak Patil
FANEQEYD3ZTQ2HYZ,Good product on low price,4,01-04-2021,Tarun Ganguly
FANEQEYD3ZTQ2HYZ,"Awesome fan, thank u flipkart.",5,01-10-2021,Madhumita Saha Banik
FANEQEYD3ZTQ2HYZ,Nyc and cool,5,01-02-2021,Abhijit Ghosh
FANEQEYD3ZTQ2HYZ,Very nice product...,4,01-04-2025,7065709384 san
FANEQEYD3ZTQ2HYZ,Nice fan,4,01-04-2025,Nayani Parikh
FANEQEYD3ZTQ2HYZ,Good fan in this segment. The fitting is a little loose otherwise I would have given it 5 stars.,4,01-03-2024,Prasanta Deka
FANEQEYD3ZTQ2HYZ,Value for money buying it in this price segment worth but if you are looking for High speed fan I'll not recommend this compatible for two people only,4,01-02-2023,NARAYAN TAMATTA
FANEQEYD3ZTQ2HYZ,"Good looking, easy to fitting cool and noise free air",4,01-09-2022,Anand Deshmukh
FANEQEYD3ZTQ2HYZ,Verry good product thanku orient company and flipkart company is verry low price many and best  product🤠🤠,4,01-04-2022,Flipkart Customer
FANEQEYD3ZTQ2HYZ,Excellent fan,4,01-08-2021,Flipkart Customer
FANEQEYD3ZTQ2HYZ,Nice ok thise price range,4,01-04-2021,Karthik Yadav
FANEQEYD3ZTQ2HYZ,ok. build quality fine. light weight. but CFM is lesser against what they had committed,4,01-09-2019,Soumalya Chakraborty
FANEQEYD3ZTQ2HYZ,Avrage,2,01-07-2022,Nitesh Roy
FANEQEYD3ZTQ2HYZ,Good product thank flipkart,5,01-04-2025,Amar Bahadur
FANEQEYD3ZTQ2HYZ,"I got a great price during the BBD sale, as expected it is. But let me check again after a few months.
Till you can go with this product.",5,01-10-2024,Hena Reang
FANEQEYD3ZTQ2HYZ,Fan speed is very slow.. Not recommend.,3,01-05-2024,Maheswaran A
FANEQEYD3ZTQ2HYZ,Good Products.I am happy I like you.thankyou flipkart.,5,01-05-2024,BIPUL MUNDA
FANEQEYD3ZTQ2HYZ,Very nice soft air and good working,5,01-05-2024,Binu Vs
FANEQEYD3ZTQ2HYZ,"Awesome product by ORIENT,, thank you Flipkart",5,01-04-2024,Anamika Paul
FANEQEYD3ZTQ2HYZ,"The fan is average , it is li'l small. Air delivery is good wrt power consumption of 55w. Otherwise if you want to have larger area to be covered, switch to some other powerful fans.",3,01-04-2024,vinay kumar
FANEQEYD3ZTQ2HYZ,Very good. Low sound,5,01-04-2024,Manash Sarma
FANEQEYD3ZTQ2HYZ,Fan is very good. Working fine.,5,01-04-2024,Dwaipayan Mandal
FANEQEYD3ZTQ2HYZ,"Excellent, air flow is very good",5,01-10-2023,Ramesh Karri
FANEQEYD3ZTQ2HYZ,Nice products have quality,5,01-10-2023,anis mulla
FANEQEYD3ZTQ2HYZ,In this price range best product,5,01-08-2023,SUMAN DASTHAKUR
